product_name,ingredients,price,category,label
Instant Effects Instant Eye Lift,"['butylene glycol', 'alcohol denat', 'glycerin', 'soluble collagen', 'dimethicon', 'argania spinosa extract', 'sodium polyacrylate', 'sodium ascorbyl phosphate', 'methyl gluceth-10', 'benzyl alcohol', 'caffeinee', 'acrylates/c10-30 alkyl', 'cyclopentasiloxane', 'panthenol', 'sodium cocoyl glutamate', 'trideceth-6', 'camellia sinensis extract', 'phenoxyethanol', 'escin', 'dehydroacetic acid', 'carbomer', 'ruscus aculeatus root extract', 'dimethicon', 'ammonium glycyrrhizate', 'centella asiatica extract', 'hydrolyzed yeast protein', 'calendula officinalis extract', 'potassium sorbate', 'sodium benzoate', 'sodium hydroxide']",24.99,Eye Care,0
Aesop Parsley Seed Anti-Oxidant Eye Serum 15ml,"['aloe barbadenis extract', 'peg 60 almond glycerides', 'sodium lactate', 'hamamelis virginiana', 'magnesium ascorbyl phosphate', 'benzyl alcohol', 'glycine soja extract', 'lavandula angustifolia', 'phenoxyethanol', 'sorbitol', 'polysorbate-20', 'panthenol', 'disodium edta', 'camellia sinensis extract', 'ormenis multicaulis oil', 'benzalkonium chloride', 'chamomilla recutita flower oil', 'methylisothiazolinone', 'carum petroselinum seed oil', 'daucus carota sativa extract', 'beta-carotene', 'tocopherol', 'linalool', 'limonene']",57.0,Eye Care,0
Murad Essential C Eye Cream SPF15 15ml,"['butylene glycol', 'bis-diglyceryl polyacyladipate-2', 'capric triglyceride', 'shorea stenoptera butter', 'peg-100 stearate', 'glyceryl stearate', 'cetyl alcohol', 'silica', 'stearic acid', 'lysine lauroyl methionate', 'rice amino acids', 'zinc aspartate', 'chitosan ascorbate', 'retinol', 'glycine soja extract', 'persea gratissima oil', 'cimicifuga racemosa root extract', 'caffeinee', 'siloxanetriol alginate', 'centella asiatica extract', 'methylsilanol mannuronate', 'phytonadione', 'dimethicon', 'phospholipid', 'tocopheryl acetate', 'retinyl palmitate', 'ascorbyl palmitate', 'panthenol', 'sodium pca', 'cetyl phosphate', 'carbomer', 'triethanolamine', 'disodium edta', 'phenoxyethanol', 'methylparaben', 'propylparaben', 'titanium dioxide', 'ci 77491']",60.0,Eye Care,0
Medik8 r-Retinoate Day and Night Eye Serum 15ml,"['capric triglyceride', 'isododecane', 'cetearyl alcohol', '1,2-hexanediol', 'glycerin', 'cetearyl olivate', 'sodium acrylate/sodium acryloyldimethyl taurate copolymer', 'polylactic acid', 'sorbitan olivate', 'squalene', 'retinyl retinoate', 'hydrolyzed glycosaminoglycans', 'cholesteryl nonanoate', 'glucosyl hesperidin', 'caffeinee', 'sodium hyaluronate', 'tetrahexyldecyl ascorbate', 'tocopheryl acetate', 'caprylhydroxamic acid', 'canola oil', 'scutellaria baicalensis extract', 'vanilla planifolia extract', 'illicium verum fruit extract', 'butylene glycol', 'theophylline', 'theobromine', 'disodium edta', 'citric acid']",90.0,Eye Care,0
Origins GinZing Refreshing Eye Cream to Brighten and Depuff On-the-Go 10ml,"['methyl trimethicone', 'butylene glycol', 'peg-100 stearate', 'dimethicon', 'cetyl ricinoleate', 'silica', 'olea europaea fruit oil', 'glycerin', 'behenyl alcohol', 'cucumis sativus extract', 'panax ginseng root extract', 'castanea sativa seed extract', 'camellia sinensis extract', 'cordyceps sinensis extract', 'magnolia officinalis bark extract', 'pyrus malus flower extract', 'scutellaria baicalensis extract', 'pantethine', 'panthenol', 'capric triglyceride', 'butyrospermum parkii', 'caffeinee', 'coleus barbatus extract', 'faex extract', 'folic acid', 'hydrogenated lecithin', 'simmondsia chinensis leaf extract', 'biotin', 'tribehenin', 'myristyl alcohol', 'palmitoyl tetrapeptide-7', 'trehalose', 'sodium hyaluronate', 'ascorbyl tocopheryl maleate', 'hesperidin methyl chalcone', 'sodium sulfite', 'sodium metabisulfite', 'steareth-20', 'dipeptide-2', 'ethylhexyl glycerin', 'carbomer', 'tromethamine', 'sorbic acid', 'chlorphenesin', 'phenoxyethanol', 'ci 77019', 'titanium dioxide', 'ci 77491', 'ci 77492', 'ci 77499']",18.0,Eye Care,0
EstÃ©e Lauder Resilience Multi-Effect Tri-Peptide Eye CrÃ¨me 15ml,"['alcohol denat', 'parfum', 'dipropylene glycol', 'ethylhexyl methoxycinnamate', 'butyl methoxydibenzoylmethane', 'ethylhexyl salicylate', 'bht', 'linalool', 'benzyl salicylate', 'hexyl cinnamal', 'alpha-isomethyl ionone', 'limonene', 'geraniol', 'citral', 'citronellol', 'benzyl alcohol', 'farnesol', 'amyl cinnamal']",44.1,Eye Care,0
SVR Palpebral by Topialyse Eye Cream 15ml,"['propanediol', 'hydrogenated polydecene', 'cyclopentasiloxane', 'orbignya oleifera seed oil', 'polyacrylamide', 'behenyl alcohol', 'capric triglyceride', 'dipotassium glycyrrhizate', 'saccharide isomerate', 'sodium hyaluronate', 'tocopheryl acetate', '1,2-hexanediol', 'c13-14 isoparaffin', 'caprylyl glycol', 'ceteareth 20', 'citric acid', 'gossypium herbaceum extract', 'laureth-7', 'pentylene glycol', 'sodium citrate', 'sodium polyacrylate']",15.0,Eye Care,0
Liz Earle Superskin Eye Cream 15ml,"['capric triglyceride', 'butyrospermum parkii', 'sodium polyacrylate', 'borago officinalis seed oil', 'rosa canina flower oil', 'myristyl myristate', 'vaccinium macrocarpon fruit extract', 'soybean glycerides', 'propanediol', 'tocopherol', 'camellia sinensis extract', 'punica granatum seed oil', 'medicago sativa extract', 'spilanthes acmella flower extract', 'alaria esculenta extract', 'rheum rhaponticum root extract', 'phenoxyethanol', 'sodium stearoyl glutamate', 'lactobacillus', 'butyrospermum parkii', 'sodium hyaluronate', 'xanthan gum', 'saccharomyces cerevisiae extract', 'hydrolyzed lupine protein', 'arganine', 'trisodium ethylenediamine disuccinate', 'lactobacillus', 'hydrolyzed sodium hyaluronate', 'chlorphenesin', 'caffeinee', 'ethylhexyl glycerin', 'aspartic acid', 'ascorbyl palmitate', 'sodium chloride', 'citric acid']",39.0,Eye Care,0
bareMinerals Ageless Genius Firming and Wrinkle Smoothing Eye Cream 15g,"['glycerin', 'butyrospermum parkii', 'butylene glycol', 'dimethicon', 'methyl gluceth-10', 'methyl methacrylate/peg/ppg-4/3 methacrylate crosspolymer', 'pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate', 'hydrogenated polyisobutene', 'sodium acrylate/sodium acryloyldimethyl taurate copolymer', 'triisostearin', 'cetearyl alcohol', 'glyceryl stearate', 'peg-100 stearate', 'isohexadecane', 'dimethicon crosspolymer', 'polysorbate 80', 'ethylhexyl glycerin', 'chamomilla recutita flower oil', 'panax ginseng root extract', 'fagus sylvatica bud extract', 'euphrasia officinalis extract', 'cola acuminata seed extract', 'xanthan gum', 'citric acid', 'silica', 'gold', 'tocopherol', 'cetyl alcohol', 'sorbitan laurate', 'sodium citrate', 'sorbitan oleate', 'hesperidin methyl chalcone', 'carbomer', 'steareth-20', 'chlorhexidine digluconate', 'sodium metaphosphate', 'hydroxyethyl cellulose', 'potassium sorbate', 'sodium metabisulfite', 'saccharide hydrolysate', 'trisodium edta', 'acetyl dipeptide-1 cetyl', 'polysorbate-20', 'dipeptide-2', 'palmitoyl tripeptide-1', 'palmitoyl tetrapeptide-7', 'arganine/lysine polypeptide', 'acetyl hydroxyproline', 'phenoxyethanol']",37.0,Eye Care,0
Clinique for Men Super Energizer Anti-Fatigue Depuffing Eye Gel 15ml,"['butylene glycol', 'glycerin', 'caffeinee', 'polygonum cuspidatum root extract', 'citrus reticulata fruit extract', 'rosmarinus officinalis extract', 'vitis vinifera extract', 'punica granatum seed oil', 'panthenol', 'sodium hyaluronate', 'humulus lupulus extract', 'linolenic acid', 'faex extract', 'linoleic acid', 'glycine', 'nordihydroguaiaretic acid', 'hydroxyproline', 'proline', 'acrylates copolymer', 'ethylbisiminomethylguaiacol manganese chloride', 'carbomer', 'caprylyl glycol', 'polyacrylamide', 'c13-14 isoparaffin', 'hexylene glycol', 'laureth-7', 'biosaccharide', 'xanthan gum', 'disodium edta', 'phenoxyethanol', 'ci 77019', 'titanium dioxide']",26.0,Eye Care,0
Clinique Naturally Gentle Eye Make-Up Remover 75ml,"['hydrogenated polyisobutene', 'butylene glycol', 'sesamium indicum seed oil', 'ammonium acryloyldimethyltaurate/vp', 'sucrose', 'hypnea musciformis (algae) extract', 'gelidiella acerosa extract', 'arganine', 'acrylates/c10-30 alkyl', 'peg-8 laurate', 'sodium chloride', 'disodium phosphate', 'disodium edta', 'phenoxyethanol', 'chlorphenesin']",19.0,Eye Care,0
Ultrasun SPF30+ Eye Cream (15ml),"['zinc oxide', 'isopropyl palmitate', 'isostearyl isostearate', 'titanium dioxide', 'pentylene glycol', 'potassium cetyl phosphate', 'butylene glycol', 'glycerin', 'squalene', 'silica', 'carrageenan', 'vitis vinifera extract', 'cetyl phosphate', 'hydrogenated phosphatidyl choline', 'panthenol', 'xanthan gum', 'alcohol', 'escin', 'ruscus aculeatus root extract', 'ammonium glycyrrhizate', 'centella asiatica extract', 'hydrolyzed yeast protein', 'calendula officinalis extract', 'sodium citrate', 'lecithin', 'capric triglyceride', 'tocopheryl acetate', 'ascorbyl tetraisopalmitate', 'tocopherol', 'diisopropyl adipate', 'ubiquinone']",20.0,Eye Care,0
Zelens Triple Action Advanced Eye Cream,"['dimethicon', 'cyclopentasiloxane', 'polysilicone-11', 'bifida ferment lysate', 'pentylene glycol', 'sinorhizobium meliloti ferment filtrate', 'glycerin', 'butylene glycol', 'carbomer', 'tromethamine', 'phenoxyethanol', 'acrylates copolymer', 'isohexadecane', 'ammonium polyacryloyldmethyl taurate', 'chlorphenesin', 'disodium edta', 'tocopheryl acetate', 'polysorbate 80', 'polysorbate-20', 'parfum', 'caffeinee', 'o-cymen-5-ol', 'steareth-20', 'sodium dehydroacetate', 'cetyl hydroxyethyl cellulose', 'lecithin', 'caprylyl glycol', 'pvp/polycarbamyl polyglycol ester', 'sodium benzoate', 'hydrolysed sesam protein pg-propyl methylsilanediol', 'sodium hyaluronate', 'potassium sorbate', 'acetyl tetrapeptide-5', 'alchemilla vulgaris extract', 'betula alba bark extract', 'calendula officinalis extract', 'chamomilla recutita flower oil', 'chlorhexidine digluconate', 'equisetum arvense extract', 'n-hydroxysuccinimide', 'salvia officinalis', 'trisodium edta', 'acetyl octapeptide-3', 'tocopherol', 'linalool', 'citric acid', 'sodium citrate', 'soluble collagen', 'chrysin', 'palmitoyl oligopeptide', 'palmitoyl tetrapeptide-7']",80.0,Eye Care,0
Clinique Superdefense SPF20 Age Defense Eye Cream 15ml,"['isocetyl stearoyl stearate', 'titanium dioxide', 'c12-15', 'butylene glycol', 'cetyl alcohol', 'butyrospermum parkii', 'dimethicon', 'laureth-4', 'cetyl esters', 'peg-100 stearate', 'polyethylene', 'rosmarinus officinalis extract', 'sea whip extract', 'padina pavonica extract', 'sigesbeckia orientalis extract', 'algae extract', 'lecithin', 'micrococcus lysate', 'caffeinee', 'astrocaryum murumuru seed butter', 'isohexadecane', 'tocopheryl acetate', 'trehalose', 'glycerin', 'isostearic acid', 'caprylyl glycol', 'polyhydroxystearic acid', 'polysorbate 80', 'phytosphingosine', 'tetrahexyldecyl ascorbate', 'sodium rna', 'lauric acid', 'linoleic acid', 'sodium hyaluronate', 'hydrogenated lecithin', 'ascorbyl tocopheryl maleate', 'acrylamide/sodium', 'hexylene glycol', 'nordihydroguaiaretic acid', 'tromethamine', 'ci 77002', 'disodium edta', 'phenoxyethanol', 'ci 77019', 'ci 77491', 'ci 77492', 'ci 77499', 'ci 77947']",31.5,Eye Care,0
KLORANE Eye Make-Up Remover with Organically Farmed Cornflower 200ml,"['butylene glycol', 'centaurea cyanus extract', 'poloxamer 184', 'hexylene glycol', 'peg-6 capric triglyceride', 'citric acid', 'phenyl ethyl alcohol', 'sodium chloride', 'trisodium ethylenediamine disuccinate']",9.5,Eye Care,0
Peter Thomas Roth Retinol Eye Care 15ml,"['glyceryl stearate', 'capric triglyceride', 'cetyl alcohol', 'propylene glycol stearate', 'cera alba', 'caffeinee', 'retinol', 'butyrospermum parkii', 'persea gratissima oil', 'ascorbic acid', 'retinyl palmitate', 'tocopheryl acetate', 'sodium hyaluronate', 'sodium pca', 'bht', 'superoxide dismutase', 'squalene', 'aloe barbadenis extract', 'soluble collagen', 'hydrolyzed elastin', 'lecithin', 'allantoin', 'panthenol', 'ceramide np', 'echinacea purpurea extract', 'algae extract', 'c13-14 isoparaffin', 'foeniculum vulgare seed extract', 'rosa canina flower oil', 'viola tricolor extract', 'camellia sinensis extract', 'dimethicon', 'helianthus annuus seed oil', 'wheat amino acids', 'potassium phosphate', 'leuconostoc/radish root ferment filtrate', 'citric acid', 'disodium edta', 'carbomer', 'triethanolamine', 'steapyrium chloride', 'polyacrylamide', 'polysorbate-20', 'oleic acid', 'soy acid', 'laureth-7', 'ascorbyl methylsilanol pectinate', 'edta', 'methylpropanediol', 'butylene glycol', 'propylene glycol', 'potassium sorbate', 'sodium benzoate', 'pentylene glycol', 'alcohol', 'phenoxyethanol']",46.0,Eye Care,0
Clinique Rinse-Off Eye Makeup Solvent 125ml,"['water\\aqua\\eau ', 'peg-32 ', 'butylene glycol ', 'disodium cocoamphodiacetate ', 'peg-6 ', 'trisodium edta ', 'phenoxyethanol']",19.0,Eye Care,0
Sukin Purely Ageless Eye Cream 20ml,"['cetearyl alcohol', 'aloe barbadenis extract', 'glyceryl stearate se', 'helianthus annuus seed oil', 'acacia senegal gum', 'ribose', 'caffeinee', 'coffea arabica seed extract', 'hydrolyzed rhizobian gum', 'macadamia ternifolia seed oil', 'argania spinosa extract', 'rosa canina flower oil', 'adansonia digitata seed oil', 'hibiscus sabdariffa flower extract', 'lycium barbarum extract', 'euterpe oleracea fruit oil', 'glycerin', 'cetearyl olivate', 'sorbitan olivate', 'xanthan gum', 'lecithin', 'sclerotium gum', 'pullulan', 'silica', 'tocopherol', 'citrus tangerina extract', 'citrus nobilis oil', 'lavandula angustifolia', 'vanillin', 'daucus carota sativa extract', 'lactic acid', 'phenoxyethanol', 'benzyl alcohol', 'ethylhexyl glycerin', 'linalool', 'limonene']",15.95,Eye Care,0
SkinCeuticals A.G.E. Eye Complex Cream 15ml,"['glycerin', 'dimethicon', 'isohexadecane', 'paraffin', 'propylene glycol', 'silica', 'polyglyceryl-4 isostearate', 'cetyl dimethicon', 'hexyl laurate', 'nylon 12', 'hydroxypropyl tetrahydropyrantriol', 'methylsilanol/silicate crosspolymer', 'polyethylene', 'ascorbyl glucoside', 'capric triglyceride', 'octyldodecanol', 'phenoxyethanol', 'tocopheryl acetate', 'ammonium polyacryloyldmethyl taurate', 'peg-6 isostearate', 'triethanolamine', 'sodium citrate', 'methylparaben', 'chlorphenesin', 'caffeinee', 'titanium dioxide', 'ethylparaben', 'menthoxypropanediol', 'vaccinium myrtillus extract', 'hesperidin methyl chalcone', 'pentasodium pentetate', 'ci 77002', 'stearic acid', 'hesperetin laurate', 'n-hydroxysuccinimide', 'dipeptide-2', 'palmitoyl tetrapeptide-7', 'palmitoyl oligopeptide', 'chrysin']",85.0,Eye Care,0
Benton Fermentation Eye Cream 30g,"['galactomyces ferment filtrate', 'bifida ferment lysate', 'butylene glycol', 'capric triglyceride', 'glycerin', 'cetostearyl alcohol', 'cetyl ethylhexanoate', 'macadamia ternifolia seed oil', 'cetearyl olivate', 'sorbitan olivate', 'pentylene glycol', 'rh-oligopeptide-1', 'ceramide np', 'sodium hyaluronate', 'aloe barbadenis extract', 'adenosine', 'allantoin', 'althaea rosea root extract', 'betaine', 'panthenol', 'beta-glucan', 'acrylates/c10-30 alkyl', 'arganine', 'zanthoxylum piperitum fruit extract', 'pulsatilla koreana extract', 'usnea barbata (lichen) extract', 'sorbitan stearate']",25.0,Eye Care,0
EstÃ©e Lauder Take It Away Gentle Eye and Lip Longwear Makeup Remover 100ml,"['cyclopentasiloxane', 'isohexadecane', 'cucumis sativus extract', 'rosa damascena', 'aloe barbadenis extract', 'peg-4 dilaurate', 'butylene glycol', 'dimethicon', 'lauryl methyl gluceth-10 hydroxypropyldimonium chloride', 'potassium phosphate', 'sodium chloride', 'hexylene glycol', 'dipotas']",18.9,Eye Care,0
Sarah Chapman Lash Boosting Eye Cleanse 70ml,"['glycerin', 'olea europaea fruit oil', 'rosa damascena', 'albizia julibrissin bark extract', 'arnica montana extract', 'sodium lauryl glucose carboxylate', 'gluconolactone', 'lauryl glucoside', 'butylene glycol', 'parfum', 'sodium benzoate', 'allantoin', 'cetrimonium bromide', 'disodium edta', 'sodium hydroxide', 'anthemis nobilis flower water', 'sodium pca', 'sodium lactate', 'aloe barbadenis extract', 'cucumis sativus extract', 'arganine', 'aspartic acid', 'pca', 'sorbic acid', 'potassium sorbate', 'glycine', 'alanine', 'calcium gluconate', 'geraniol', 'serine', 'valine', 'citronellol', 'isoleucine', 'proline', 'threonine', 'darutoside', 'histidine', 'phenylalanine', 'dextran', 'acetyl tetrapeptide-3', 'trifolium pratense (clover) flower extract']",33.0,Eye Care,0
Sanctuary Spa Power Peptide Awakening Eye Serum 15ml,"['glycerin', 'polymethyl methacrylate', 'glycereth-26', 'sodium polyacrylate', 'albizia julibrissin bark extract', 'phenoxyethanol', 'caffeinee', 'sodium benzoate', 'acrylates/c10-30 alkyl', 'ci 77019', 'sodium gluconate', 'hydrolyzed sodium hyaluronate', 'hydroxypropyl cyclodextrin', 'darutoside', 'palmitoyl tripeptide-38', 'titanium dioxide', 'ci 77491']",16.5,Eye Care,0
EucerinÂ® Anti-Age Hyaluron-Filler Eye Cream SPF 15 + UVA Protection (15ml),"['glycerin', 'butylene glycol dicaprylate', 'diethylamino hydroxybenzoyl hexyl benzoate', 'methylpropanediol', 'synthetic cera alba', 'behenyl alcohol', 'ethylhexyl triazone', 'hydrogenated coco-glycerides', 'octyldodecanol', 'stearyl alcohol', 'cetyl palmitate', 'glyceryl stearate citrate', 'glycine soja extract', 'aluminum starch octenylsuccinate', 'bis-ethylhexyloxyphenol methoxyphenyl triazine', 'dimethicon', 'sodium hyaluronate', 'methyl methacrylate crosspolymer', 'trisodium edta', 'carbomer', 'ethylhexyl glycerin', '1,2-hexanediol', 'phenoxyethanol']",24.5,Eye Care,0
RapidEye Firming Wrinkle Smoother 15ml,"['aloe barbadenis extract', 'glycerin', 'dimethicon', 'cyclopentasiloxane', 'caprylyl', 'methicone', 'stearyl alcohol', 'butyrospermum parkii', 'capric triglyceride', 'polysorbate 60', 'butylene glycol', 'helianthus annuus seed oil', 'sorbitan stearate', 'sodium pca', 'panthenol', 'acetyl tetrapeptide-5', 'retinol', 'caffeinee', 'sodium hyaluronate', 'rosmarinus officinalis extract', 'citrus aurantium dulcis', 'polymethyl methacrylate', 'silica', 'allantoin', 'acrylates/c10-30 alkyl', 'disodium edta', 'stearic acid', 'cetyl alcohol', 'tocopheryl acetate', 'ethyl ferulate', 'polyglyceryl-5 oleate', 'disodium uridine phosphate', 'polysorbate-20', 'sodium hydroxide', 'phenoxyethanol', 'potassium sorbate', 'sodium benzoate', 'menthyl lactate']",21.55,Eye Care,0
Dermalogica Stress Positive Eye Lift 25ml,"['dimethicon', 'pentylene glycol', 'sorbitol', 'simmondsia chinensis leaf extract', 'butylene glycol', 'glycerin', 'castor oil', 'saccharomyces ferment', 'tephrosia purpurea seed extract', 'hydrolyzed sodium hyaluronate', 'niacinamide', 'diglucosyl gallic acid', 'citrus reticulata fruit extract', 'ammonium acryloyldimethyltaurate/vp', 'maris aqua', 'propanediol', 'sodium hyaluronate', 'vetiveria zizanoides root oil', 'lavandula angustifolia', 'rosa damascena', 'salvia sclarea', 'hydrolyzed algin', 'aniba rosaeodora wood extract', 'cananga odorata flower oil', 'glyceryl stearate se', 'methyl lactate', 'peg-100 stearate', 'acrylates/c10-30 alkyl', 'tocopherol', 'sucrose', 'capric triglyceride', 'ethylhexyl glycerin', 'sodium hydroxide', 'tetrasodium glutamate diacetate', 'aminomethyl propanol', 'xanthan gum', 'linalool', 'geraniol', 'phenoxyethanol']",52.65,Eye Care,0
Aesop Parsley Seed Anti-Oxidant Eye Cream 10ml,"['aloe barbadenis extract', 'peg-60 almond glycerides', 'hamamelis virginiana', 'magnesium ascorbyl phosphate', 'peg-150 distearate', 'benzyl alcohol', 'clycine soja sorbitol', 'polysorbate-20', 'panthenol', 'linalool', 'disodium edta', 'camellia', 'sinensis leaf extracts', 'omenis multicaulis oil', 'benzalkonium chloride', 'chamomilla recutita flower oil', 'methylisothiazolinone', 'carum petroselinum seed oil', 'daucus carota sativa extract', 'limonene', 'beta-carotene', 'tocopherol']",63.0,Eye Care,0
